0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
8,11,32,86,75,5,0,49,26,4,0,41,77,0,10,21,87,84,62,23,7,8,0,0,86,16,92,89,28,66,9,44,88,0,66,30,9,16,24,77,76,72,51,21,0,34,54,0,41,71,58,35,8,45,89,59,91,50,93,86,29,20,0,0,89,0,12,49,9,81,16,9,54,92,74,65,0,0,54,74,96,75,89,43,0,66,27,11,93,0,16,33,38,74,77,14,94,19,6,80,7,77,17,64,93,21,79,87,35,42,98,20,8,99,18,0,52,0,30,46,15,89,100,46,54,21,68,27,0,40,40,25,48,2,30,2,60,0,50,20,36,38,94,53,95,0,7,12,2,73,74,54,0,52,77,36,0,48,21,86,47,49,71,98,17,76,52,29,58,36,61,0,20,28,23,15,5,56,33,94,52,32,25,34,0,99,89,35,87,54,48,73,52,62,82,62,38,0,99,72,13,87,44,66,85,22,23,0,72,17,5,65,45,80,11,88,60,86,85,63,71,74,57,100,14,87,10,11,26,13,0,86,99,12,6,62,54,81,43,1,0,7,71,3,80,26,80,26,42,5,99,37,11,46,0,53,44,3,0,0,62,71,2,42,0,78,37,23,41,59,62,0,15,32,63,4,49,7,51,46,80,25,84,78,3,88,63,59,44,37,13,23,20,46,47,20,7,95,68,0,96,86,29,96,0,65,81,88,100,10,0,0,17,65,11,27,42,59,0,31,22,66,28,89,93,0,67,11,48,0,88,75,33,1,88,65,14,11,95,25,88,0,0,86,60,77,39,35,56,34,25,78,92,26,82,21,20,75,0,30,32,81,86,20,96,20,56,88,96,3,68,56,36,16,48,55,3,74,57,89,36,61,3,54,11,26,49,43,49,23,67,14,41,89,65,94,72,28,67,9,61,82,6,15,56,32,92,6,75,13,69,59,46,91,7,24,66,23,0,34,66,19,23,95,97,85,2,27,37,48,79,54,56,98,58,20,0,36,10,28,99,0,86,72,20,74,12,10,94,31,50,51,27,35,93,82,51,91,78,41,51,27,52,68,17,6,0,44,17,93,4,69,47,13,52,100,99,66,0,45,68,3,0,0,26,0,12,4,69,61,33,96,63,54,18,54,66,73,57,25
34,54,71,49,8,30,45,80,74,33,41,0,9,48,57,46,0,1,7,60,38,90,51,100,12,40,51,17,54,70,0,70,82,41,24,16,69,55,34,30,71,19,52,56,47,42,49,91,61,0,26,3,57,31,0,99,61,0,18,88,15,21,44,0,0,30,0,55,69,79,89,67,6,50,60,0,40,100,52,11,14,9,94,82,19,94,71,82,13,35,67,61,88,74,78,51,77,84,78,0,0,59,40,50,0,77,4,0,20,31,75,68,7,17,0,21,6,50,35,77,27,0,22,64,67,81,15,0,35,51,0,84,31,0,29,85,0,96,94,100,12,79,59,75,73,53,5,77,39,32,96,20,85,53,0,46,28,0,95,15,0,0,45,56,0,68,48,0,57,83,24,35,39,1,52,37,98,97,2,52,42,24,64,54,0,95,67,33,43,25,96,45,20,92,95,45,13,63,2,54,67,91,75,67,3,6,74,87,9,76,41,87,43,42,94,95,0,84,69,2,0,0,6,21,67,0,49,78,25,33,97,45,83,27,24,67,44,7,74,76,97,61,0,76,58,39,45,24,55,2,25,8,100,1,76,3,99,58,38,63,76,27,20,49,64,45,11,45,23,43,0,75,30,71,64,40,35,67,0,0,43,43,0,0,8,84,0,67,49,44,37,26,48,19,31,2,33,43,95,0,78,39,65,64,0,30,80,16,19,28,97,56,76,47,30,20,29,66,19,55,97,79,27,31,94,62,40,42,2,83,60,34,65,90,61,10,96,5,0,40,52,87,90,91,22,15,0,77,0,0,0,70,71,99,75,39,78,31,69,41,0,51,0,39,10,11,4,68,68,84,1,96,2,4,25,0,54,0,86,50,53,73,25,69,0,83,3,39,0,49,41,52,16,1,14,83,0,50,15,17,81,0,75,94,99,96,3,95,94,11,51,72,88,70,98,5,64,70,93,0,91,10,0,41,92,2,53,0,1,64,89,0,72,57,19,29,61,94,44,46,38,16,50,92,36,99,40,93,86,38,56,0,38,2,44,50,15,94,8,58,30,0,65,46,53,76,38,0,82,35,14,65,81,39,0,0,0,23,26,100,18,0,66,3,61,53,0,84,0,4,37,28,24,71,29,27,64,32,77,0
77,45,25,47,11,50,0,60,38,76,77,9,0,0,7,51,9,16,64,34,26,64,0,0,80,80,0,87,0,80,10,16,80,20,61,0,80,81,89,10,86,27,5,74,0,0,19,0,2,79,0,11,97,0,10,57,23,41,82,17,93,87,0,0,0,50,65,0,0,64,77,0,58,54,67,42,15,0,90,63,0,0,18,40,22,61,49,15,0,10,12,22,18,87,88,59,0,14,78,91,71,28,10,10,0,0,79,47,26,0,7,90,0,5,0,0,22,98,7,34,4,50,0,53,74,12,0,64,0,0,78,97,91,58,1,70,59,0,0,98,33,31,39,35,97,0,71,51,25,0,94,76,0,0,45,89,38,47,84,0,55,0,0,0,71,20,8,1,0,27,63,0,0,72,66,76,12,69,89,0,76,73,98,73,0,75,5,38,58,0,47,19,71,0,8,23,21,0,1,73,16,72,38,0,65,18,30,0,40,86,13,0,18,34,70,0,0,69,0,48,92,2,30,44,95,73,20,11,58,93,0,0,5,0,65,2,20,73,4,1,2,94,18,9,9,52,90,15,35,67,33,84,0,0,0,33,78,66,60,0,0,76,75,2,0,0,6,83,0,76,39,0,46,14,69,21,0,71,0,3,45,17,28,0,88,58,69,0,19,17,0,28,86,8,77,72,0,0,4,0,0,68,20,69,0,14,8,75,53,33,46,6,9,87,59,75,95,58,0,71,31,81,68,99,96,0,78,50,0,0,0,93,92,60,64,71,60,15,21,44,89,0,0,46,0,61,17,81,31,92,22,77,72,28,10,64,13,2,0,55,0,100,37,50,0,10,62,90,86,75,73,47,0,12,0,0,47,94,91,97,21,62,48,79,0,36,0,88,79,37,97,86,0,0,45,71,72,0,0,89,19,61,69,47,70,75,0,100,69,22,42,14,73,0,46,42,86,78,17,82,13,33,93,2,38,32,0,24,80,0,88,7,0,35,0,7,0,37,0,0,12,0,3,0,96,0,0,11,100,12,37,66,36,98,0,90,0,42,33,53,20,85,49,31,79,2,0,29,58,88,71,38,100,72,95,22,32,94,0,57,73,15,0,0,72,75,40,32,0,6,0,0,68,47,19,73,24,17,88,71
39,5,0,46,29,82,26,75,82,58,0,48,0,0,0,0,0,4,0,0,51,77,88,34,61,0,0,4,39,40,0,96,0,94,35,0,0,95,0,32,78,0,78,0,72,89,68,20,0,0,52,98,76,70,0,0,94,0,0,80,0,0,28,0,0,78,0,39,50,78,39,25,29,56,94,0,28,12,64,76,61,0,26,20,2,0,74,7,60,24,0,0,96,50,20,78,0,0,24,0,0,38,38,8,0,85,42,0,28,66,0,55,57,0,0,51,8,38,0,78,38,0,65,36,70,48,53,0,45,0,0,92,0,0,54,12,0,64,38,79,82,51,0,33,1,84,100,5,24,2,0,0,86,0,0,0,19,0,19,0,0,0,47,0,0,68,36,0,13,61,39,4,0,0,84,0,0,0,0,78,26,30,42,37,0,73,0,78,94,37,71,89,37,96,0,0,62,31,25,17,77,0,90,6,14,0,48,70,95,6,53,9,57,76,0,63,0,1,47,91,0,0,0,26,0,0,47,72,52,83,89,99,62,0,25,69,21,0,43,0,44,49,0,24,24,56,28,67,73,80,77,51,61,96,45,13,52,0,37,96,0,0,0,0,80,66,83,0,83,18,0,42,48,0,13,86,1,0,0,1,20,37,0,0,0,100,0,24,56,4,10,74,0,41,12,48,31,0,1,0,62,86,0,0,9,27,27,75,53,79,100,62,8,62,57,0,46,34,63,73,0,29,0,0,62,0,0,24,56,38,100,0,0,60,37,0,0,0,0,59,98,95,37,83,42,71,0,0,0,9,0,73,10,0,75,0,0,31,95,40,0,0,0,52,60,7,0,55,16,30,0,51,0,0,78,0,91,0,40,98,0,73,0,46,0,89,13,77,0,89,0,58,88,0,43,0,0,71,0,0,45,0,13,18,50,79,17,41,35,0,60,0,0,37,0,0,11,1,81,0,77,0,0,42,0,75,33,0,5,11,0,0,26,96,53,0,90,0,0,15,69,14,0,25,63,68,9,78,1,88,0,0,3,0,65,0,48,45,81,0,0,0,95,68,5,95,30,0,0,83,0,0,24,0,0,0,0,40,0,33,25,0,44,33,0,30,0,19,0,53,1,11,0,0,11,18,29,0,58,0
30,75,45,51,33,86,0,77,50,97,10,57,7,0,0,64,27,71,8,49,70,76,0,0,79,38,64,87,9,40,67,41,90,0,86,38,69,66,97,10,41,3,35,64,0,92,97,0,92,35,0,96,65,86,76,57,69,92,62,50,64,13,0,0,44,63,79,51,18,67,96,21,81,87,68,66,27,0,81,16,57,92,90,57,19,92,81,96,80,95,23,60,15,1,6,26,88,14,21,17,97,97,64,100,46,49,44,64,8,66,87,86,7,9,53,0,6,45,0,95,19,40,75,52,4,0,85,10,0,27,83,34,73,55,49,42,40,0,38,53,94,21,67,63,26,0,64,80,79,0,94,58,0,10,58,85,74,78,76,81,94,68,0,91,15,55,41,83,2,43,67,0,46,19,40,35,88,21,48,50,0,18,88,23,0,13,80,59,6,4,28,70,86,96,53,74,28,0,3,14,65,17,39,63,98,47,91,0,55,29,61,52,11,49,24,24,86,17,75,95,78,48,61,45,89,92,48,53,90,73,0,69,7,3,10,13,1,40,66,82,64,41,48,69,62,8,14,45,5,79,44,60,0,54,0,52,93,18,38,0,9,81,32,21,0,38,94,48,76,19,3,0,67,77,35,15,23,70,0,7,9,95,74,0,78,79,24,30,52,1,21,72,35,62,21,60,14,93,98,0,8,1,46,31,0,52,32,42,11,27,38,0,84,83,43,30,40,42,0,27,90,4,2,37,58,0,90,92,1,0,49,79,25,31,68,76,13,70,20,62,77,0,0,61,84,96,35,64,26,76,83,60,3,55,56,14,54,16,0,47,0,7,47,0,0,79,66,58,72,40,21,20,13,30,36,12,39,38,43,68,30,97,3,83,0,62,47,79,8,22,87,28,18,41,87,49,61,86,35,39,49,52,87,88,29,39,40,15,60,34,18,42,87,0,52,73,9,8,55,94,90,38,36,21,87,5,67,0,98,65,21,43,0,59,19,1,0,72,44,25,41,0,50,46,60,28,8,83,63,91,74,3,66,38,68,55,68,21,96,76,65,60,73,23,9,46,0,5,4,13,3,12,82,96,90,6,82,36,0,86,40,30,0,0,56,0,93,99,87,29,0,60,53,7,28,78,100,19,11,34
83,52,23,17,50,48,0,45,37,33,21,46,51,0,64,0,36,60,80,26,19,38,0,0,13,21,16,81,51,75,28,83,36,0,1,66,61,57,78,58,80,73,47,74,0,36,30,0,64,36,41,73,69,4,78,26,51,49,51,35,89,46,0,0,29,0,26,23,10,1,34,98,17,37,73,83,99,0,76,30,4,31,80,69,0,6,19,31,86,98,80,64,49,62,82,58,36,29,87,69,41,74,17,87,58,80,92,1,39,93,45,31,75,19,16,0,80,0,84,79,32,82,71,58,53,28,11,12,0,16,95,38,72,66,86,72,44,0,34,17,33,54,31,15,43,0,60,14,0,15,84,29,0,20,26,100,0,65,75,74,34,10,75,26,93,41,76,27,62,54,79,0,25,94,34,49,30,25,28,59,70,55,19,38,0,11,52,44,56,90,15,74,11,38,22,84,26,0,17,46,62,99,78,94,78,25,47,0,9,66,63,75,17,22,48,80,97,3,53,89,19,7,16,65,71,68,28,11,50,12,0,48,59,61,45,75,79,65,14,0,0,37,61,60,34,46,3,50,77,48,53,34,68,67,0,76,61,31,0,0,99,52,73,66,0,49,74,94,45,58,45,0,49,72,90,75,7,12,66,64,61,81,48,22,7,68,36,92,58,83,25,56,1,66,0,59,20,57,97,0,11,85,59,46,0,59,75,91,91,48,0,0,80,0,63,59,0,33,0,48,25,42,68,63,11,0,79,9,23,0,50,29,88,17,71,63,48,24,96,88,80,0,0,73,78,87,1,19,79,45,93,56,69,2,99,80,13,87,0,64,34,54,81,91,85,24,57,62,76,87,18,31,61,100,97,69,54,90,39,28,53,89,93,78,86,96,45,23,54,95,53,95,2,19,49,75,86,0,18,32,64,92,1,27,27,26,65,50,25,74,52,35,76,0,79,25,85,36,43,47,88,76,77,49,34,88,4,41,67,31,17,77,40,9,4,14,0,82,8,18,68,0,21,20,53,33,45,51,47,69,24,31,53,46,71,28,47,71,23,78,51,10,10,40,50,19,0,14,71,38,81,14,6,84,40,3,25,73,0,86,80,34,0,20,12,0,72,14,32,60,72,37,61,24,77,49,44,97,46,69
0,87,57,0,0,79,0,99,46,0,87,0,9,0,27,36,0,44,40,37,0,82,0,0,76,44,80,75,69,34,74,17,5,0,82,24,27,67,15,1,96,74,98,79,0,12,71,77,52,86,94,83,78,85,40,10,39,59,69,0,56,82,0,90,42,0,2,70,52,0,46,10,81,66,32,61,85,0,33,0,34,78,0,27,0,91,46,0,76,98,58,0,23,11,33,100,54,26,0,27,27,0,6,0,94,51,80,29,9,51,41,95,73,25,69,0,21,0,0,43,64,9,7,0,49,75,84,65,0,12,4,0,13,93,0,25,27,0,88,98,39,91,21,0,20,48,50,13,0,34,65,65,0,31,44,0,0,51,62,42,55,25,84,36,3,40,0,69,35,61,62,0,38,0,22,46,0,0,0,52,37,22,47,91,96,1,82,0,52,18,48,40,62,20,46,7,69,0,1,99,67,82,0,91,81,22,37,0,91,0,78,19,96,0,90,88,63,0,76,1,6,40,36,28,41,72,99,85,47,97,0,77,0,61,0,72,77,15,3,75,0,34,14,97,74,0,0,78,0,0,0,79,80,58,80,45,11,59,0,13,62,87,52,0,0,96,64,25,4,0,55,0,76,40,0,28,6,90,0,92,85,49,44,10,85,51,93,77,97,78,88,0,0,45,0,0,9,77,12,31,46,96,26,29,0,10,42,44,1,57,0,0,66,0,43,78,0,0,0,20,32,0,2,15,32,0,50,23,10,0,38,0,10,77,27,94,0,3,42,0,0,0,54,4,83,55,15,15,66,12,44,0,67,57,0,76,84,0,92,76,30,49,37,67,70,30,0,82,0,7,66,77,28,99,64,79,84,0,100,21,32,0,26,41,24,23,27,0,59,0,84,6,20,0,62,50,11,44,29,82,58,100,0,95,48,77,77,28,0,45,41,19,53,29,34,54,100,45,0,68,58,16,82,28,18,0,86,33,82,76,67,81,49,48,51,1,0,68,37,77,97,3,50,54,19,44,85,16,36,60,0,38,98,41,52,39,57,5,79,30,69,44,23,42,0,3,0,70,49,18,57,72,0,0,23,85,18,56,64,80,15,62,0,89,83,0,93,47,52,93,66,96,71,7,0,0,4,0,86,12
89,66,63,2,45,99,100,32,34,97,84,1,16,4,71,60,44,0,0,81,83,58,67,84,76,95,36,1,2,77,41,60,79,67,62,45,60,84,90,33,58,10,61,61,3,21,14,5,63,92,42,91,2,27,89,2,94,90,56,69,10,44,3,51,69,27,39,62,39,9,47,29,22,83,72,10,68,48,43,22,63,54,56,57,3,75,51,47,98,59,36,20,93,34,27,8,97,42,49,19,17,10,43,20,17,84,47,24,87,11,38,26,80,88,69,63,4,28,11,45,58,3,93,45,21,38,51,11,44,0,11,96,26,90,16,4,73,38,23,33,54,85,22,17,57,21,83,89,86,97,69,75,90,58,3,32,67,95,83,8,21,94,24,11,84,93,88,38,89,9,14,19,76,0,25,96,44,49,15,94,36,23,9,46,23,34,6,85,72,69,25,75,11,73,37,77,52,50,81,91,42,39,61,19,87,1,7,45,58,0,94,23,62,97,69,87,4,52,14,28,16,40,16,66,26,61,12,49,30,13,19,81,59,97,56,59,84,94,95,77,90,80,0,94,75,94,80,87,28,27,5,3,30,92,90,80,31,63,66,82,51,0,33,44,98,28,39,19,23,43,20,18,46,84,90,26,21,32,36,67,64,79,27,25,82,89,57,7,63,23,84,64,5,31,18,96,18,97,54,16,23,85,79,64,81,84,77,61,2,43,61,0,77,65,49,76,50,37,72,26,89,77,66,90,66,73,49,16,62,88,74,97,81,87,85,72,60,66,34,11,100,42,36,87,71,88,58,82,5,82,24,48,63,6,7,73,5,17,37,51,79,32,64,99,9,51,32,82,98,21,91,46,64,8,52,29,87,56,85,71,33,5,42,43,84,74,43,42,13,19,88,76,95,70,65,38,73,45,35,19,8,77,40,35,92,68,95,54,91,1,87,37,48,88,39,40,14,26,12,19,89,56,80,99,40,47,60,71,61,93,68,65,4,63,40,44,59,10,76,47,7,93,15,54,29,90,56,3,76,78,89,52,97,75,54,79,51,37,22,39,2,57,24,29,43,77,26,36,36,88,39,53,6,71,90,49,23,96,52,67,3,20,79,9,3,43,32,94,73,63,45,69,65,42,58,23,87,93,93,20
18,24,20,14,83,37,0,6,25,68,62,7,64,0,8,80,40,0,0,42,9,5,0,0,62,4,47,75,96,60,57,56,63,0,34,9,40,25,71,18,37,43,3,81,0,37,87,0,1,77,0,83,93,74,36,77,67,27,62,80,86,51,0,0,52,80,30,1,60,71,58,79,69,84,15,36,94,0,83,48,10,2,1,21,88,60,37,99,47,19,35,64,53,13,6,20,50,78,96,91,95,94,99,38,34,73,69,53,70,73,58,91,66,62,79,0,89,45,24,30,14,6,51,90,35,3,42,79,0,31,55,27,85,69,22,56,40,0,8,67,98,43,68,96,50,0,29,69,84,26,77,90,0,66,79,73,59,99,64,57,71,59,0,97,62,79,83,28,73,11,3,0,50,74,44,58,75,34,60,23,93,70,96,86,0,64,13,50,94,32,66,43,65,75,37,23,53,0,3,27,74,88,49,54,28,31,61,0,10,90,68,75,8,93,27,38,34,20,65,29,20,80,39,36,37,34,14,54,70,22,0,77,3,23,22,76,39,67,39,52,67,44,76,36,12,91,10,0,6,82,51,74,0,92,0,21,51,57,10,0,96,62,62,26,0,58,85,47,46,39,34,0,94,54,13,97,87,46,85,14,11,37,70,0,59,88,79,49,8,23,74,28,85,71,19,35,94,14,57,0,42,46,11,5,0,11,14,47,64,8,49,0,44,46,10,58,73,47,0,62,39,43,89,68,80,0,98,18,69,0,5,98,20,54,42,6,83,98,70,32,47,0,0,16,25,94,30,63,90,23,52,88,38,5,59,88,31,61,0,21,0,63,82,27,0,18,75,46,28,70,27,49,46,91,36,38,50,82,27,21,1,60,25,17,51,1,82,100,96,12,31,86,37,90,91,34,61,64,3,11,1,48,13,86,55,66,40,36,57,14,86,81,77,0,85,72,3,94,23,30,8,66,76,1,36,39,45,35,97,55,73,85,0,51,90,19,0,61,16,27,74,0,87,74,39,8,97,8,19,8,53,7,99,8,89,98,90,84,9,78,61,47,69,9,63,25,0,48,39,49,26,52,14,71,1,19,100,49,0,19,11,15,0,0,6,0,16,84,99,29,18,72,21,39,66,55,51,42,9,57
47,7,83,66,45,66,0,18,99,78,23,60,34,0,49,26,37,81,42,0,14,82,0,0,13,84,71,39,31,35,19,41,20,0,17,10,4,94,25,32,32,33,88,49,0,15,9,0,3,9,0,76,47,13,44,47,21,45,61,70,97,46,0,0,59,28,10,37,0,68,35,7,57,27,98,13,99,0,83,91,53,76,89,87,95,41,67,84,100,73,28,75,43,32,63,18,58,60,4,95,95,11,86,70,74,35,9,23,87,81,45,17,0,77,0,0,32,57,6,1,33,73,34,79,59,89,98,38,0,51,75,57,85,93,40,17,96,0,36,15,42,61,32,37,43,0,19,84,77,0,26,9,0,32,98,76,61,6,1,70,28,85,0,39,76,85,94,87,22,31,99,0,36,96,1,98,53,2,47,95,91,35,69,36,0,89,75,5,68,18,66,77,46,47,90,84,21,0,91,55,8,96,69,85,75,71,56,0,14,71,24,96,38,55,76,90,84,93,48,17,100,25,30,28,82,98,84,47,100,88,0,99,87,26,69,8,69,9,29,25,22,83,21,60,35,9,25,18,32,99,27,71,0,0,0,40,17,84,98,0,93,8,32,17,0,50,44,54,65,24,31,0,24,0,35,15,87,14,0,82,83,49,6,0,28,70,20,80,92,3,95,30,57,66,26,27,83,99,24,0,34,15,46,56,0,81,55,73,65,75,82,0,61,22,82,13,50,70,0,90,20,8,61,27,63,0,75,77,40,0,22,97,83,79,65,78,34,18,100,58,85,0,0,12,57,54,51,23,96,66,45,98,13,27,80,2,33,75,0,52,0,27,23,96,0,4,16,87,22,41,56,98,28,100,31,71,2,7,94,52,1,73,56,65,0,18,34,6,47,27,66,37,80,0,38,17,22,38,51,86,78,29,41,64,71,26,17,76,49,80,13,37,25,0,53,71,36,29,0,0,61,19,39,34,7,37,8,19,87,75,50,96,0,14,96,0,0,57,47,37,37,0,78,2,54,5,91,8,75,67,22,49,71,44,0,3,41,51,44,70,89,62,37,43,17,29,0,53,27,16,29,3,47,70,83,24,86,3,0,32,27,64,0,0,11,0,80,17,0,13,0,13,75,64,65,77,62,49,34,72
98,59,43,18,39,35,74,69,40,96,7,38,26,51,70,19,0,83,9,14,0,11,0,73,30,0,0,13,0,7,51,90,83,7,4,0,38,28,62,44,63,0,16,57,59,0,79,89,68,0,0,40,13,0,0,74,37,0,90,4,70,75,56,0,0,93,0,55,0,26,84,0,22,77,58,20,37,20,37,60,0,0,13,65,32,89,19,43,11,59,65,19,5,6,97,100,0,0,56,0,0,11,93,69,0,0,74,0,95,13,51,45,0,0,0,73,82,79,35,32,78,0,0,72,92,0,64,0,67,0,0,22,28,0,31,34,0,0,59,5,38,17,0,64,51,0,79,1,42,0,58,95,59,0,0,92,53,0,95,0,0,0,0,0,0,6,3,0,0,15,75,44,0,32,33,8,5,19,53,98,4,46,6,0,0,10,26,61,78,0,76,40,99,3,28,40,23,27,81,63,63,0,94,69,73,64,46,13,78,13,84,0,90,99,98,44,0,60,0,47,0,0,59,92,4,72,93,38,31,3,75,35,7,0,74,88,50,0,65,21,86,26,0,36,22,26,64,77,77,19,94,39,0,22,54,33,18,28,41,0,61,51,94,1,5,0,70,45,70,88,0,97,59,71,66,30,0,88,0,35,81,9,14,0,42,22,0,0,4,80,0,92,74,64,97,67,0,0,96,0,0,23,61,100,47,52,21,78,20,50,43,33,4,11,69,7,90,11,44,81,34,3,20,16,39,3,63,29,0,62,50,55,53,88,75,0,36,14,0,22,78,92,0,38,0,88,0,48,0,45,0,6,40,31,30,58,61,23,29,14,0,5,0,8,0,14,20,38,64,78,0,87,0,97,32,0,100,99,27,2,61,63,0,47,0,21,14,6,0,2,63,67,0,91,3,0,0,0,0,20,17,0,53,21,85,49,0,40,39,58,74,54,9,0,0,36,90,26,77,0,61,0,0,25,10,66,0,0,12,0,17,0,0,25,37,6,15,45,0,26,27,0,14,96,42,19,0,28,44,67,60,100,74,76,0,0,0,77,95,53,81,0,96,47,83,0,51,0,0,24,6,16,64,40,0,0,0,0,0,84,2,0,63,0,0,41,0,64,0,48,0,69,2,30,5,0,51,5,31,0
77,39,26,83,11,36,99,45,22,48,8,90,64,77,76,38,82,58,5,82,11,0,96,39,22,89,49,92,38,87,0,66,93,22,81,1,76,33,51,86,24,96,55,0,33,95,94,48,0,0,50,95,72,94,19,79,29,0,24,21,90,10,28,72,0,62,0,63,27,55,24,75,9,7,20,0,40,51,85,89,51,4,18,74,52,11,72,27,39,0,92,54,88,19,82,36,79,84,16,0,0,75,12,52,20,0,67,0,66,56,48,9,76,76,24,88,39,76,43,39,67,71,45,6,59,90,70,0,3,63,0,66,91,51,65,37,66,65,39,99,7,82,53,66,31,2,86,52,22,71,41,21,67,36,0,65,38,0,41,35,0,0,59,57,0,10,31,0,44,12,68,90,68,82,90,81,92,50,73,32,76,57,92,50,60,87,29,54,43,15,98,8,82,23,0,5,21,78,21,56,0,59,94,66,25,2,71,77,20,64,89,75,94,33,22,98,86,38,26,19,0,47,61,60,4,0,44,3,82,2,8,61,82,95,27,62,21,78,46,10,30,11,0,48,86,13,3,24,75,63,6,68,18,21,99,11,41,2,23,56,4,18,88,19,19,95,73,87,46,12,0,67,2,77,33,0,94,80,48,8,23,43,0,48,56,41,0,49,65,17,65,42,95,18,83,21,54,97,75,49,80,88,24,12,19,37,85,59,86,71,98,83,52,18,51,37,57,64,27,14,88,78,27,93,100,87,38,4,17,42,63,35,44,68,16,2,82,80,0,67,30,1,95,75,88,4,64,59,33,25,93,67,87,44,2,11,79,40,1,80,11,54,0,16,9,64,29,9,73,38,96,41,10,30,53,17,70,0,62,15,7,27,88,93,85,22,68,28,0,53,29,81,16,43,39,49,0,16,95,50,59,7,3,77,15,96,81,24,36,57,65,88,64,34,29,10,60,17,1,93,13,56,0,22,55,20,62,0,85,42,94,93,17,60,2,17,29,52,50,33,74,38,71,13,97,13,78,41,28,26,53,0,69,67,33,55,44,75,38,0,11,23,4,52,24,52,39,76,40,52,72,79,35,85,0,0,0,52,40,67,32,0,52,58,42,26,0,45,0,8,79,22,18,56,43,73,21,62,12,0
53,97,81,0,20,2,53,24,63,12,0,51,0,88,0,0,0,67,0,0,0,96,0,88,68,48,42,17,96,12,0,72,0,24,81,68,0,28,0,53,91,0,62,0,6,53,80,96,0,0,7,73,38,29,0,55,89,0,85,47,77,4,81,4,0,95,0,63,24,64,81,30,40,2,46,0,10,30,89,68,53,68,7,45,52,0,56,93,4,13,94,0,5,20,39,38,26,90,25,0,0,56,27,83,0,26,59,0,93,54,0,50,90,60,3,1,59,31,0,52,72,0,95,66,32,21,31,0,77,60,0,55,0,0,88,27,0,4,41,88,18,58,34,13,45,88,70,20,29,83,0,0,99,8,0,0,37,0,83,27,0,0,61,13,0,35,12,0,79,56,64,91,19,0,13,0,0,0,0,25,4,36,0,49,16,98,29,98,18,48,65,29,97,65,0,0,25,38,67,59,33,77,31,68,14,0,50,2,13,14,30,26,63,52,0,62,27,50,4,55,0,0,0,55,0,0,7,48,95,43,5,89,59,9,100,14,12,67,14,0,49,25,0,70,50,39,91,100,40,70,68,40,15,93,73,63,57,0,30,54,0,77,78,0,57,43,87,0,93,65,0,1,27,0,8,38,92,0,42,26,97,38,0,46,0,19,0,88,75,12,22,68,0,35,47,92,45,79,11,99,59,92,32,89,43,73,88,65,37,4,73,75,86,52,72,0,96,67,0,27,0,18,0,0,58,36,0,38,86,100,0,0,90,41,32,16,0,35,0,10,23,15,51,10,37,97,0,0,0,83,0,53,26,0,48,23,0,78,24,94,15,0,0,4,50,0,0,32,12,90,0,50,3,73,26,51,32,0,93,91,36,97,0,47,11,54,43,55,0,91,27,28,70,0,18,0,0,80,51,53,61,0,2,100,54,100,52,84,84,0,74,0,0,99,0,0,43,2,77,0,8,0,0,93,0,0,50,0,16,51,0,0,98,62,72,53,69,0,27,83,93,100,0,11,24,94,15,67,13,14,0,0,24,85,78,71,21,20,39,5,0,0,42,35,24,72,34,0,0,79,99,0,24,0,0,0,0,41,27,80,100,0,3,24,0,23,0,81,90,6,31,80,87,0,73,4,69,0,46,0
